Input_current,Output_voltage,Input_voltage,Duty_Cycle,Power,Irradiance,Temperature
2.78485156421967,36.7082707814389,29.168041822239,0.207,84.1397737994609,393,26
2.78687308785709,36.1753238351777,28.2155017489596,0.219,81.6460790956097,393,33
3.95594993716456,43.8313161365949,28.8639652057538,0.339,119.81226609341,576,33
3.97573604723517,43.7479887634621,28.6377365680201,0.343,119.301047817079,576,34
5.08611967072561,49.4965594817592,28.7343765349595,0.423,152.868112009182,741,34
5.45669704905165,48.1779819175466,25.2622268692576,0.473,145.282293293334,741,46
5.31091210119793,49.2174890777401,27.1153523866796,0.445,150.85515343274,771,46
5.38261557058002,51.0824809154937,29.1204170783246,0.433,162.778025455764,771,28
3.68739711078436,42.5072777524024,29.3101175583326,0.311,112.760204664432,531,28
3.91426157040164,39.7156556211519,23.9987479639584,0.397,98.646913605725,531,58
7.46030884574573,54.9456844502655,24.5518538416057,0.553,188.144375529041,1035,58
7.4240638066525,59.4344672166725,28.649701005773,0.515,220.639910970574,1035,23
6.95037213912793,57.6619779188002,28.7299622953535,0.499,207.754200111662,970,23
6.7701205360209,54.6232121536163,26.51910575229,0.519,186.061683542484,970,48
5.02224746306458,46.0626818200947,25.1165497570342,0.453,132.821824601556,683,48
4.96209926284464,45.2043081201554,24.7052862471267,0.451,127.544335904014,683,56
7.29278987857828,56.6475436146475,26.0027385931865,0.541,199.798645980363,1087,56
7.97172313289456,58.7494734320187,26.0778975469115,0.553,215.978014734685,1087,39
5.69452592357057,50.2965750245751,26.5925047518311,0.469,158.154273290661,784,39
5.78306712791802,48.357923270075,24.205299599844,0.497,146.348961918928,784,56
3.66769270322778,39.7452048398051,25.6168461362741,0.353,98.4573086132496,526,56
3.72098931543102,43.6763562922026,30.6757114052448,0.299,119.167641833549,526,12
6.48021216297057,58.6311037135461,31.5812452366101,0.457,214.073150149432,958,12
6.83338682954116,55.5291768282645,27.2514719487813,0.509,192.250094388075,958,38
5.041940872333,47.3051985443734,26.3999594144714,0.443,140.028448862984,688,38
4.7063589400528,50.0528496527653,31.8345055301155,0.367,156.321609239387,688,10
3.68874783244239,44.2756104435473,31.7957705528416,0.281,122.352708013807,537,10
3.82337650403853,43.6953063790227,29.7249137999065,0.319,119.441214914926,537,17
7.09502442324707,61.144210199897,31.1451076787119,0.485,232.815893432871,1067,17
7.08496540529258,59.555739765804,29.5117229415371,0.503,220.906563873144,1067,30
3.1484011521234,39.2804193273791,29.2417055090916,0.257,96.2974760127387,457,30
3.19416132755697,40.0114401998681,30.003701194214,0.249,99.8710700580237,457,21
4.93441262369533,50.6190297544895,30.7515978101171,0.395,159.847926821805,734,21
4.99549719962778,49.0110901311725,28.4853325643455,0.415,149.711103946251,734,37
7.69247412002923,58.9137515558494,27.2612341880019,0.533,216.150239637487,1079,37
7.76767455833854,60.3886700398094,28.3365739214535,0.533,227.683081927338,1079,25
6.0783295260779,53.4495117614774,28.0120848801654,0.477,178.715467141034,836,25
5.98791338592552,51.1126631449235,26.2539622194084,0.483,162.794653534374,836,46
5.67697771352558,50.3523133622005,26.8245046816293,0.471,158.164533916889,811,46
5.87715034128403,51.1847566506715,26.7645009145945,0.479,163.725415526727,811,39
5.01646786830035,47.684093932196,27.2341279142256,0.431,141.888766570992,702,39
4.90140422305845,49.3920444732508,29.8714294084164,0.397,152.17760706006,702,22
5.21811160108064,52.147007370039,30.7229421291287,0.411,169.607983163934,783,22
5.23991290756978,53.0356334062288,31.8129558816031,0.403,175.49310661755,783,13
7.23382649882259,60.6260513849723,30.6261346655095,0.497,229.127734997943,1034,13
7.39445134482802,60.9191906938907,30.0260297299273,0.505,232.221956623678,1034,10
4.48722291796014,48.0279754566116,30.6513693152683,0.363,144.178511997602,632,10
4.39519437151026,47.2011976225208,30.371950292084,0.359,138.987880427664,632,19
3.59842123747377,42.8805608160392,30.590919999756,0.289,114.756670393434,521,19
3.72201919109939,41.490375113772,27.621659250008,0.333,107.510348326569,521,35
4.83958985630698,46.9252658730267,27.1061646848973,0.421,137.761902118214,668,35
4.86951638554705,46.3349785949154,26.3351358338017,0.433,134.201461627735,668,41
3.98849128517252,42.2777400034589,26.8335303171281,0.367,111.607923378781,555,41
3.93438408968319,44.5072369605234,29.9917646184527,0.325,123.849660366718,555,16
4.76757802129931,49.329984148514,30.5339735391442,0.379,151.74095463599,683,16
4.60481877530589,49.3321667449593,31.3700120552912,0.367,151.83440228145,683,16
5.66681347207073,53.9939630050242,30.7690213348009,0.427,181.659986427014,821,16
5.8500198682346,52.8893518370233,28.6938766718346,0.455,174.575016433826,821,26
5.22537591964928,50.6977430274495,29.4115687909779,0.417,160.144882338284,751,26
5.37542753266122,51.8292861314,29.6052063618089,0.427,168.142394984215,751,14
4.53213972841235,47.8994109882281,30.1592646017921,0.369,143.481895688749,639,14
4.46957549550947,46.4384470998698,28.8372775792525,0.377,134.400321962048,639,30
6.87473535929789,57.8374445823881,29.1056842223234,0.501,208.569597847229,1005,30
6.93327666351353,58.5244755136054,29.6869836756596,0.497,213.583506464752,1005,24
4.1446456929387,44.6059261767159,28.5535170415494,0.361,124.439671280751,575,24
3.95373704436657,42.9448408983455,27.7216933466836,0.357,115.02806394422,575,42
4.66277030831327,45.6195207439538,26.775831254365,0.415,129.900336589474,650,42
4.39951329094556,47.67027224814,30.6807278319004,0.359,141.767526218933,650,21
5.18225350797054,50.7310799875676,29.7579228693597,0.411,160.4455053516,738,21
5.21682035990201,48.429629878752,27.0208458296089,0.445,146.32895619042,738,43
2.89717606009488,35.5194174607128,25.9325764002135,0.271,78.919223024296,396,43
2.7994630042621,37.371609134421,29.984453335097,0.197,87.2211097602359,396,19
3.55447957160409,42.9743073572971,30.9177820010494,0.283,115.242567231423,523,19
3.62629409671692,43.3928931594626,31.1186904604162,0.285,117.534118961962,523,14
3.0094097248178,39.7046583952996,31.3448260970771,0.209,98.4037729892578,438,14
3.06799510613869,36.2458002864296,25.4889752450461,0.295,81.9244136904343,438,56
3.09986454498966,35.644934330753,24.4654432804618,0.315,79.4129921471256,424,56
2.94630686084066,37.184014534127,28.0110320591194,0.247,86.2885640110214,424,38
7.26725708559608,57.1952671497014,27.1975753207527,0.527,203.981111109618,1018,38
7.47054278834973,58.0208833718231,26.940178642974,0.537,210.75216038586,1018,31
2.7301495658449,35.4841043469807,27.5382016624368,0.225,78.7719828724666,375,31
2.60936072006642,36.6433752337264,31.0412548264095,0.151,83.8364430536934,375,15
6.89057806553493,58.8807999167558,30.2497400993924,0.483,216.224883844598,980,15
7.14534397315156,56.1085488598407,26.4907274469905,0.525,196.848856226917,980,38
5.23599536799409,48.7148164790844,27.2332990382621,0.443,148.109002388715,730,38
5.09681246204139,51.0476991210696,30.6858961909865,0.401,162.56293964076,730,15
3.10025235633467,39.4817312488883,29.9881844853816,0.241,97.5470272882471,435,15
3.02291743017766,38.9523515225963,30.12094180686,0.227,94.7059412650524,435,22
4.97224514153137,49.9461653332809,30.0655372169896,0.401,155.634775842847,718,22
5.16874266561345,50.4387254721768,29.2563821566949,0.421,159.151210792099,718,17
5.72092727810995,53.1733935964816,29.5880002299327,0.445,176.640931175707,800,17
5.40746185634774,52.3008228830514,29.9671970070487,0.423,170.452810099113,800,26
2.88900631716357,37.820119724892,29.6258158425358,0.215,89.2941194344523,417,26
2.87817605384497,37.7456996332792,29.5812351343235,0.215,88.9321764534175,417,27
7.9560773878645,60.2172706687791,27.1037599290491,0.547,227.173030823968,1084,27
7.28535241930213,56.4497146878134,25.8526592380836,0.535,198.276667829105,1084,57
6.12121037539358,49.9241003793153,24.5370869721256,0.511,155.632312532845,840,57
6.11146327741434,50.1522607805867,24.7653244095528,0.503,157.007769228143,840,55
4.84344817832782,45.7637548551371,25.8339080295607,0.439,130.660715145505,696,55
5.03165323839657,46.3134886454801,25.6140953057548,0.449,133.891568366063,696,50
7.15525176615185,55.0999680750178,25.6788256931148,0.535,189.195497724747,998,50
6.6747655328928,59.5997815053719,31.6308596930537,0.473,221.586534732971,998,13
3.86253472352222,44.4389557608268,30.4896020172807,0.313,123.443487614202,547,13
3.77273418462422,42.9084548007058,29.0441617019067,0.321,114.835709305363,547,31
6.67337682021141,56.7557842723638,28.8566543024492,0.487,200.508471380767,968,31
6.61772780810515,56.8053208093043,29.1499978783186,0.491,201.213459826396,968,30
4.04520131997169,44.89318191762,29.5139303650467,0.343,125.706900338684,597,30
4.26228504251305,44.7813591944802,28.1009495883244,0.371,125.259740507652,597,31
7.04824726720993,59.1542428210869,29.3203852440658,0.503,217.896350305999,1056,31
7.73802884067309,55.3378934989758,24.0052793632861,0.569,191.159046323773,1056,59
3.84316537885749,39.6950827751196,24.5706143571374,0.383,98.3593632881905,533,59
3.6913628404906,43.1137977256763,30.1343599843832,0.303,116.005082839071,533,22
7.08173151011523,60.5647979962652,30.5525074139066,0.493,228.415734036196,1068,22
7.48874826967595,61.2700757786407,30.2666170961897,0.503,233.926061664938,1068,15
5.26386597576681,51.1279291564466,29.3613710593742,0.423,163.600854544457,733,15
5.39452777544782,47.5142044766632,25.0149047074341,0.475,141.222264654135,733,50
5.70971131535841,48.729568503957,24.8714058051617,0.491,148.536690037334,773,50
5.35534861311683,52.7813185482264,31.1761507978911,0.407,173.711086715864,773,12
7.47791757476236,62.4984685235876,31.263671498936,0.495,243.11815551805,1096,12
7.33471195352259,56.5959742650591,25.7657323064524,0.541,199.317107398359,1096,58
6.73069542190681,52.2298321043119,24.5220623417443,0.533,170.126209311171,929,58
6.49341190248785,53.2577004351164,26.2756950669785,0.511,176.861283619738,929,50
4.13210901258649,42.510750899776,26.1453025795072,0.383,112.705037433877,585,50
4.31374870080091,41.6896695132285,24.028170751342,0.425,108.696862590035,585,58
2.82451463421368,34.1122698377717,24.6252952720548,0.277,72.6261289503548,393,58
2.76830721768071,34.8827166879007,26.298334237967,0.245,75.9486694302126,393,49
2.80536994872283,34.4269701686313,25.0200321942717,0.271,74.1634409881508,383,49
2.66814970558957,35.08258618206,27.5646875646746,0.213,76.7902362601099,383,41
6.83990752083772,55.2793585850757,26.9408932834231,0.515,190.544304862371,960,41
7.08237268810648,52.7545146138835,23.7115706292557,0.547,173.903864732958,960,60
4.85586026077114,43.9853018954178,23.8658485551106,0.459,120.919096572621,659,60
4.47192632410065,46.349770775059,28.4349230863953,0.385,133.941582786936,659,38
4.46285648757015,45.6042045897742,27.8535906401511,0.387,129.716703411552,638,38
4.40985779643716,45.919114460881,28.4807446406107,0.377,131.460283499639,638,35
5.15359828545182,49.4180265451945,28.3849068385927,0.429,152.383534349147,742,35
5.00880835804013,50.7639666617528,30.5502480880217,0.401,160.767550432973,742,22
7.03556861701091,59.2564393139249,29.8993254418151,0.491,218.601264407491,1020,22
7.1526436651014,59.5679269625763,29.8838862944474,0.501,221.28865016885,1020,19
4.56378471443942,48.0174736847606,30.2016667057698,0.369,143.767225078089,654,19
4.51540516825656,46.4587542791337,28.5342331381568,0.389,134.660579907572,654,35
5.64630911572441,51.4141889272863,28.0659138963114,0.453,164.705421666385,803,35
5.45140281132951,50.1684296321122,27.3473268217259,0.457,156.93212752572,803,46
3.05082928459114,36.3591554787019,25.8154711567536,0.289,82.6712702368205,421,46
3.08280657203211,35.1334049084523,23.8253209730905,0.321,77.2159355880577,421,60
4.2743016560235,42.0628145919627,24.8031435669586,0.411,110.371976073326,602,60
4.10055689775944,45.3774110091414,29.784952439438,0.341,128.366449362511,602,27
3.18145949789777,39.563289554221,29.4358599765146,0.255,97.6929559392084,458,27
3.136280421001,40.0471029352205,30.5393448513705,0.239,100.09656234127,458,21
3.76948480247715,43.2237221112921,29.6788514813965,0.315,116.651732865764,533,21
3.64522409855107,42.6888043729329,29.7588591372808,0.305,113.713064466116,533,27
4.31277813317999,46.5542365784462,29.8018139445927,0.357,135.140273337164,634,27
4.28867059135507,47.7438135366365,31.5873590509961,0.341,142.188907278657,634,14
3.8057796089292,44.5997123825072,31.2757109293547,0.301,124.12981073156,553,14
3.98318082266819,42.1109864571802,26.64077112317,0.369,110.752187395865,553,42
3.61292773380065,40.4635130800888,27.1563388652281,0.331,102.179420417234,511,42
3.52165427839515,41.6232361127654,29.3631381138322,0.297,108.122047997977,511,29
5.63423169202079,52.7667747538601,29.388682669656,0.439,173.463737704215,825,29
6.12043931296638,49.6841731407465,24.1733000534057,0.515,154.403720797286,825,55
6.5628834192881,53.1880273149374,25.8277116513124,0.519,176.392440798578,950,55
6.89961627914951,56.1906334551704,27.4632719927059,0.513,197.392349506773,950,31
3.48231811373491,41.2528915035041,29.0854586176831,0.293,106.175541055716,506,31
3.71140111203084,39.047921543776,24.3412446489351,0.375,95.408565972208,506,55
7.11130263585472,55.0653662938908,25.657805943264,0.539,189.056336199077,1023,55
7.16549665977738,59.3627909046392,29.6494650688301,0.497,219.539091621292,1023,21
6.48000072196442,56.1349100874422,29.2107565913608,0.477,196.711778613501,910,21
6.45720327171088,52.7397125315364,25.9895861381373,0.511,173.423815966427,910,50
5.44501468148257,48.0829183171288,25.4987072406683,0.467,144.271102102821,752,50
5.14526296282657,47.8253339637197,26.3355854270114,0.445,142.448840304776,752,53
7.9201574449439,56.714654292019,24.5908862166504,0.569,200.908090363322,1078,53
7.63286251318094,59.5947015570186,28.1776482607712,0.531,221.449916276036,1078,31
5.48846236781709,50.8819210026111,28.3072854629306,0.441,161.390542773183,774,31
5.70264210404042,49.8756054337782,25.8741972104142,0.479,155.7217573704,774,40
3.57678537884507,40.7449605050163,27.6739083086321,0.319,103.574846223767,513,40
3.53991182083427,42.965789190818,31.2492785446074,0.275,115.211173938893,513,14
7.00664091944415,59.3612212491871,30.2722158299842,0.487,219.756531172976,994,14
7.04475656600794,58.464228717451,29.2167156253987,0.497,213.157886752936,994,22
7.08112814765598,58.5413270095773,29.1422935644615,0.499,213.759873433189,997,22
7.11729188514871,56.345930501948,26.9554131068293,0.519,197.90646926931,997,40
4.25582509396035,43.4814093584472,26.3198282070107,0.393,118.317754044315,585,40
4.08552696588249,43.8740519494627,28.1449679722786,0.357,120.081609591117,585,36
4.32921707380938,44.2477393709069,26.9099496244419,0.393,122.440164258322,595,36
4.32899586678455,42.2482269229963,24.7051658370281,0.417,111.47310454339,595,56
7.06731533377466,53.8273187594859,24.8179268885087,0.537,180.616632277985,980,56
7.02598053067889,55.537380431115,26.4957021613734,0.519,192.147758139029,980,43
5.15506422573735,47.8128703309288,26.6053006220011,0.441,142.582371586177,719,43
4.97543252236396,48.7140973570299,28.4336216065805,0.413,147.860755534767,719,35
2.8175690446056,35.7829234055755,26.9343169652598,0.245,80.1267724688535,388,35
2.71900033945652,35.2237735994686,27.3128142187876,0.223,77.4447383036239,388,42
6.88799772875731,54.3999351330519,25.7014737975853,0.529,185.199789462074,934,42
6.42839718984678,57.6842550363019,30.9910771314604,0.459,207.231454230011,934,14
4.62718690527016,49.0366256150691,31.1191755208417,0.367,149.98905059921,670,14
4.78537400605567,49.2377188607916,30.1377164300102,0.389,151.613520986061,670,12
3.8985337692569,45.0472435015838,31.216102303384,0.309,126.658341747373,560,12
3.91456515077093,41.7929985813515,26.6063150090655,0.361,108.947063311352,560,48
4.27779661583574,43.2555911600783,26.1603883784323,0.393,116.679314726276,600,48
4.14762382061563,45.3662918952198,29.6574474487782,0.349,128.435208287743,600,26
4.35845616165267,46.2926039728495,29.3945813774631,0.363,133.65283989558,625,26
4.28698982199643,47.4871607553587,31.3836862474176,0.337,140.663506852615,625,13
6.66207077608414,58.0792452837041,30.4426129774758,0.473,210.383575885951,946,13
6.81361868692897,52.8632886194735,24.7555046144627,0.531,174.002513781004,946,57
2.71618952819399,33.5765861405544,24.8947582212626,0.259,70.3268474134782,379,57
2.70713557716885,37.0483325659587,30.2884178925015,0.183,85.9219535809087,379,12
6.4010743254731,56.653019299869,29.8809151484439,0.471,200.87943149612,895,12
6.28491240128801,56.5911327171659,30.6398550840297,0.461,199.886656185354,895,13
7.1280848963452,59.8067171677194,30.213545616361,0.497,223.317149729376,1005,13
7.3435310878879,56.6432690384765,26.2848400697818,0.533,200.643147451185,1005,39
3.88926424257798,42.8179638580679,28.0244568147369,0.343,114.327512364284,564,39
3.85838745470676,43.4568496857841,29.1066387129334,0.333,117.817873274763,564,32
5.85832173265276,52.9500579939589,28.6618868467017,0.455,174.68038923526,843,32
5.77526897680917,55.1356980434477,31.5669868652751,0.431,189.681203046133,843,11
3.57854959091968,43.6598564868043,31.8499219150002,0.273,118.96694363066,524,11
3.60546598575412,43.5960366863114,31.5394806114292,0.277,118.608422266453,524,12
5.69067403236654,54.2445869395634,31.0402207106395,0.429,183.384006353369,817,12
5.85541590650685,53.1881311329572,28.8789611166442,0.455,176.906251879086,817,22
2.93637929626886,37.6297014869845,28.7499848000245,0.237,88.5968837247767,406,22
2.81587908867495,38.0790210516191,30.9156787292711,0.187,90.4736697788246,406,16
7.51560274666102,61.4324257188851,30.2749009919453,0.509,235.199256792646,1076,16
